step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.943418856777122,74419.20283403149,878.1999096371138,5.471035425922174,28.02507247679405,23736.48077152782,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.8208527697533442,0,0.0
10.0,0,0.0,0.0,10.924653039926033,108432.97448307772,1380.7030954240265,8.52445708275243,41.48236682780935,34585.34734270382,0.0,0.0,0.0,0.0,0.0,15480.0,0,0.0,0.8164516401796438,0,0.0
15.0,3,4.0,0.06896551724137931,8.612967084700808,129646.63447464338,2398.7018246967223,13.939485207703171,52.56411590763468,41351.65826549974,7857.750754867298,492.2390331163714,2.425821449289798,3.6028254317014747,2506.4303123736195,13920.0,3,4.0,0.6084098877752654,3,4.0
20.0,11,41.0,0.5189873417721519,6.04615713883789,176291.475152649,5308.162896384688,28.244409412554507,74.0274962080794,56230.21570522947,28845.05287823315,1809.3780253106459,8.916150864075092,13.232071925492345,9200.866640414364,14220.0,11,41.0,0.4052386078395904,11,41.0
25.0,25,140.0,1.5217391304347827,4.600721565193917,235414.81383268657,8237.943895213195,43.02817072036187,101.83996656743435,75088.52721958506,65592.03087242051,4115.7047390308735,20.280812458690228,30.09379255495249,20922.254060994623,13248.0,25,140.0,0.29199052987496993,25,140.0
30.0,42,314.0,2.8545454545454545,3.6388307555497095,242448.30582535345,10498.191850299494,53.3851709606188,104.6147722756047,77333.2498797133,110171.17593053299,6914.102445634165,34.06990826176102,50.5468269752691,35141.912060469345,13200.0,42,314.0,0.19506279723572068,42,314.0
35.0,54,459.0,3.857142857142857,2.508486127405504,273581.74049193953,13303.659980048782,66.9488107304576,120.70298270586407,87264.30960730724,141650.082937715,8889.354753625877,43.8032583666611,64.98908144323913,45182.91380114113,12240.0,54,527.0,0.12721334982528226,54,527.0
40.0,66,629.0,5.032,2.133536365229784,331224.1993083139,16028.30261018079,80.73357276331174,147.57442679972678,105650.20780661241,173150.3477633996,10863.858040631321,53.533683092944415,79.43954399885838,55230.727187434306,11250.0,66,761.0,0.10019363859675051,66,761.0
45.0,80,908.0,7.038759689922481,2.134813962197077,358846.70620957424,17580.068457536487,88.42545629846627,159.30902803262603,114461.12854471774,209889.3001873002,13168.369770348541,64.88981743051966,96.29488001140398,66949.55436247059,10320.0,80,1060.0,0.0838513047143848,80,1060.0
50.0,84,1171.0,8.938931297709924,1.7326155168787793,340471.3148916472,17836.40404222274,89.16406366932043,152.34182782920792,108600.48659025056,220421.3376422433,13833.29569904039,68.16509378136203,101.1363774817819,70309.01748734704,9432.0,84,1437.0,0.07424501708949224,84,1437.0
55.0,81,1442.0,11.092307692307692,1.745606556270876,359253.9270542143,18197.379534193125,91.26387929050955,160.40989548670754,114591.26590485494,212578.2802575947,13343.40256124329,65.75039801961037,97.5436997418375,67807.27421875398,8509.09090909091,81,1802.0,0.07208706722980275,81,1802.0
60.0,88,1809.0,13.5,2.0325928619773763,348165.42840433214,17956.3299007944,89.89393883368841,155.55848983018146,111054.53471137735,230930.0022418575,14493.254250950793,71.41699823717632,105.95978262803422,73661.0245122408,8040.0,88,2170.0,0.07549388019280509,88,2170.0
65.0,91,2209.0,16.362962962962964,2.161667095569433,367723.5814618287,18265.19154227603,91.78090960245115,163.5284814527953,117292.69851760218,238808.10858757317,14988.187601369653,73.85568161161265,109.57579058014143,76173.9478896512,7476.923076923078,91,2578.0,0.07512805080384585,91,2578.0
70.0,88,2336.0,17.56390977443609,1.9756326604843666,334751.81076203036,17447.302838093554,87.29853469968808,150.0816936238639,106776.02309038206,230950.1185020858,14497.060372008504,71.43495961770009,105.97461041382002,73667.44159059958,6840.0,88,2920.0,0.08287946043362884,88,2920.0
75.0,93,2354.0,17.567164179104477,1.8895921470029375,359759.84498710773,18434.606361436236,92.3831872512079,161.02907782811545,114752.6979942476,243968.72541985958,15313.70363828271,75.45888377820334,111.9392837998622,77820.06033368605,6432.0,93,3186.0,0.08260018368159758,93,3186.0
80.0,94,2489.0,18.574626865671643,1.9826656127056421,368467.7839235976,18683.428890115487,93.73167239958383,164.9022326114331,117530.13792342131,246568.91904749113,15478.569548109619,76.27064257968033,113.1330867336761,78649.45941514077,6030.0,94,3389.0,0.0686627860968655,94,3389.0
85.0,92,2596.0,18.676258992805757,2.367524243227133,383608.61900898354,18804.325259377416,94.5100642492705,169.4636965530551,122359.54008375473,241447.71162243307,15155.57973044273,74.67998896009259,110.79088773628975,77015.91702212965,5887.058823529412,92,3641.0,0.08260016490442597,92,3641.0
90.0,96,2869.0,21.571428571428573,2.099741737301658,364336.3699260427,18481.43825893637,92.7083350743828,162.65133096682223,116212.40394905918,251934.07621760966,15813.185649442452,77.92055371199577,115.60079178768615,80360.81093557192,5320.0,96,3900.0,0.08564430554946653,96,3900.0
95.0,99,3227.0,23.727941176470587,1.8424857347242578,348790.7306536594,18857.434311395078,94.017485788887,156.5391553856453,111254.40665700653,259784.60226619593,16305.225006688168,80.34528438143563,119.20012840413777,82864.93693265766,5153.684210526316,99,4291.0,0.08108652824245122,99,4291.0
100.0,99,3531.0,26.155555555555555,1.7432513504553107,377499.8063466007,19153.153614218252,96.08940579640858,169.2210533060971,120411.04300918468,259815.4634015615,16308.625166909846,80.36164024866153,119.21903960929369,82874.78086326363,4860.0,99,4666.0,0.07095001891814683,99,4666.0
105.0,99,3891.0,27.992805755395683,1.9999034745398747,355490.6785600002,18706.463234196304,93.52147788599206,159.35363531832573,113391.21234477268,259806.77166168438,16307.280468251078,80.35525641488954,119.2131031288412,82872.0082952646,4765.714285714285,99,5002.0,0.07460119817354248,99,5002.0
110.0,94,4174.0,29.814285714285713,1.709949905365793,356567.8964773016,18755.032077156287,93.72551052049656,159.49739108710335,113734.86762602539,246600.57535376018,15480.36097317962,76.27963041797024,113.1498186764068,78659.55645788777,4581.818181818182,94,5379.0,0.0695585613774785,94,5379.0
115.0,91,4438.0,32.15942028985507,1.5683539994936886,364418.1646994588,19188.00008908555,95.88262425859284,163.61128648841688,116238.80552679587,238806.06476049902,14989.032994231075,73.85951435815446,109.57622222514411,76173.29629276795,4320.0,91,5628.0,0.0638722121859963,91,5628.0
120.0,96,4841.0,34.09154929577465,1.8906047220976352,397197.13958245085,19877.983992148027,99.82164110747235,177.58781820335741,126693.79081909191,251924.61732912523,15811.701550328855,77.91351116397155,115.59430348257135,80357.79364908583,4260.0,96,5801.0,0.06614497261718752,96,5801.0
125.0,99,5287.0,36.97202797202797,2.0348040475586413,377951.36771861126,19522.634640654076,97.69479547003974,168.2315672192728,120555.46435475035,259791.58789613907,16305.07903490684,80.34478230763426,119.20296613001757,82867.16488939394,4118.4,99,6136.0,0.06840535659326165,99,6136.0
130.0,102,5766.0,41.48201438848921,1.994892748918777,373607.25483371963,19500.206925954368,97.47166739327254,166.6083367783555,119169.89697271447,267696.05622690805,16803.84052682314,82.8016783619143,122.83658577903388,85388.49736793536,3849.2307692307695,102,6598.0,0.07015857774808594,102,6598.0
135.0,106,5793.0,41.08510638297872,1.6535219304419486,378404.7367161001,20160.206198335887,100.64131921989242,169.52624651474932,120700.2882800881,278191.5667464855,17462.51267908498,86.04735924320045,127.6521864967936,88736.30862080734,3760.0,106,6931.0,0.06829308573879583,106,6931.0
140.0,105,5524.0,39.7410071942446,1.4729506113302444,384000.604453016,20174.056419391298,100.88795529056615,172.85212819369931,122484.92141958786,275578.18005917943,17298.939365654645,85.24121831025418,126.45462028131436,87902.70213691813,3574.285714285714,105,7086.0,0.06788888113774727,105,7086.0
145.0,102,5347.0,37.39160839160839,1.8744688076837839,381225.91843990586,20063.808634605484,100.18795127601854,170.27524863342435,121600.08769302937,267709.87263690215,16805.70711923124,82.81058206240968,122.84559352239184,85392.90456437392,3550.3448275862065,102,7058.0,0.06416141698700108,102,7058.0
