step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.779269777270228,59228.81923613488,811.6812946694102,4.989524569782188,22.230794792755013,18891.49881792994,0.0,0.0,0.0,0.0,0.0,18000.0,0,0.0,0.7987357083298309,0,0.0
10.0,0,0.0,0.0,9.89304044860167,100095.08847002845,1602.9717178757464,9.498314194727701,38.9531367078211,31926.082942679557,0.0,0.0,0.0,0.0,0.0,15120.0,0,0.0,0.7277789743050902,0,0.0
15.0,5,9.0,0.16363636363636364,7.213600105940048,146306.39044232882,3434.4002921322904,19.065034736961053,60.826135527991305,46665.60991182018,13103.145376572096,821.395658093769,4.047781073028806,6.009305564742596,4179.582979372706,13200.0,5,9.0,0.48109251146451626,5,9.0
20.0,13,52.0,0.7536231884057971,5.042070155180495,149288.57109850016,5361.672022507155,27.871729602994467,64.11007619115145,47617.640138235016,34096.966499643284,2139.7738163953554,10.543957394905043,15.643369019434672,10876.09886717745,12420.0,13,56.0,0.3170208693506782,13,56.0
25.0,27,154.0,1.9743589743589745,3.6414670536880123,210346.30555572294,8524.487237674375,43.75657650403528,92.15731414171779,67093.14838921784,70829.58864772596,4443.967339778565,21.898478168786976,32.49542394365595,22592.90696034225,11232.0,27,156.0,0.21453156099206946,27,156.0
30.0,42,334.0,3.883720930232558,3.61639487647112,237397.66170209783,9767.852273663528,49.9891946955852,103.58941966546534,75721.72409799842,110165.23050990142,6912.389365310884,34.06189896290881,50.54151797452083,35140.015291036056,10320.0,42,334.0,0.18230728362328286,42,334.0
35.0,55,580.0,6.236559139784946,3.415267966286321,239926.36336800447,11004.152685980118,55.689201822326716,105.38712138820898,76528.88994573863,144319.45134065152,9056.74285103891,44.628263627963605,66.21725207176841,46034.3763210386,9565.714285714286,55,582.0,0.15620152763486597,55,582.0
40.0,61,872.0,9.178947368421053,3.1140030896608106,265973.36971350404,12203.411782439143,61.7701403583372,116.9201484537906,84837.03972164428,160083.50666761448,10048.22340431819,49.513229660316675,73.45525580847784,51062.724913522245,8550.0,61,874.0,0.12966785242994971,61,874.0
45.0,63,1019.0,10.505154639175258,2.212870703137658,253293.23980073156,12903.64617687083,64.6964082493626,112.89943622494168,80793.03238222862,165305.53497115872,10375.636353612426,51.12662022851942,75.84872227743668,52728.42456759181,7760.0,63,1130.0,0.10195332041363554,63,1130.0
50.0,64,1099.0,11.214285714285714,1.92758638207533,278536.32817829406,13655.316485921767,68.73665608940402,124.86120792339386,88844.39130736185,167952.6963573855,10541.56623284041,51.944394866360746,77.06484604254777,53572.80391142058,7056.0,64,1362.0,0.0780073972968195,64,1362.0
