step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.013755802204813,84624.81571324833,973.0497440953033,6.340827454841495,32.82781670451318,26991.476632300426,0.0,0.0,0.0,0.0,0.0,18000.0,0,0.0,0.8312839352282375,0,0.0
10.0,0,0.0,0.0,10.785655905686012,122148.00498847144,1845.3429016543762,11.152937922352242,48.49666708589615,38959.78459068045,0.0,0.0,0.0,0.0,0.0,15840.0,0,0.0,0.7631649972130542,0,0.0
15.0,4,5.0,0.0847457627118644,8.084635905519214,129597.96232881246,3213.160801440437,17.583606434426564,53.177321135660605,41336.532285114,10471.824665917291,655.4971449979271,3.230531538641226,4.8001984175775805,3340.255881889292,14160.0,4,5.0,0.5469291647094424,4,5.0
20.0,14,45.0,0.5921052631578947,6.008575488440082,176435.9122464858,5335.602015770311,28.41363479565888,74.5080026861616,56276.21578112427,36712.6066785701,2302.5579430593034,11.34652870266473,16.84068467038538,11710.423835968824,13680.0,14,47.0,0.38107425993916694,14,47.0
25.0,29,162.0,1.8409090909090908,4.559737713022503,229213.080912693,8267.95247409054,42.94667098080334,98.9988753693377,73110.5489714986,76069.66927697689,4772.3241171176405,23.51663715443912,34.89830865669698,24264.36453003633,12672.0,29,162.0,0.27436343124715895,29,162.0
30.0,48,362.0,3.5841584158415842,3.6103949102188855,259108.69647909247,11141.130886253111,56.61051693294519,112.21523526991419,82647.2063311682,125916.64318923424,7899.7666182150915,38.927718899587504,57.767510205561685,40164.3303523511,12120.0,48,362.0,0.2024679569943342,48,362.0
35.0,65,645.0,5.707964601769912,2.7337697753478976,267890.3103206435,13306.011612362143,66.7998823116972,118.07266951179805,85449.05261664138,170546.64766545888,10702.423512864132,52.73759635078353,78.24959846403954,54400.21081656363,11622.857142857143,65,648.0,0.1416498441313495,65,648.0
40.0,85,1028.0,8.426229508196721,1.941077602074829,291434.3057399526,16049.194858089642,79.82052857296935,130.27813135462327,92959.5509547259,223005.7664675111,13994.669392965161,68.96043747882064,102.31775441721611,71133.38744543356,10980.0,85,1031.0,0.07892222537760318,85,1031.0
45.0,95,1326.0,10.523809523809524,1.4968989858376118,325237.29137525155,17874.680489404014,88.97335611123425,145.90899601171574,103741.70720444316,249297.9287919843,15646.858368409572,77.10121905585983,114.38889237755937,79519.94426857117,10080.0,95,1435.0,0.06944426285284322,95,1435.0
50.0,97,1572.0,12.28125,1.6250442799777673,371327.2184801245,19054.32613690051,95.50817032109451,167.05797010901625,118442.19864740846,254562.3410379847,15979.78528818866,78.74094909936822,116.80966142374173,81199.16360301604,9216.0,97,1788.0,0.05261437787586881,97,1788.0
55.0,97,1896.0,14.69767441860465,2.161121037168397,355990.3717963879,18257.642102589896,91.39870947097151,159.15605134167245,113550.3258339297,254574.59584168912,15979.509716116581,78.73997870140116,116.81461202914365,81203.0720736068,8443.636363636364,97,2158.0,0.07057356924991985,97,2158.0
60.0,91,2167.0,16.9296875,2.5073346047000955,343188.8288491169,17423.981278561707,87.24853053762726,151.86232203840757,109467.1346039302,238829.76900448182,14991.696420537539,73.87231498922509,109.59082913680476,76180.85737006195,7680.0,91,2514.0,0.09020766990662962,91,2514.0
65.0,90,2546.0,20.532258064516128,2.5814264184322524,352962.4261390832,17157.969512097963,86.33806810733806,156.07832120166574,112584.18357676838,236219.27479206971,14829.116590768046,73.07080568468777,108.39609488452491,75348.17372323819,6867.6923076923085,90,2838.0,0.09628393463273421,90,2838.0
70.0,96,3012.0,23.904761904761905,2.519995608491643,335403.7923285832,17113.21342640508,85.71641001976784,148.46863604783934,106983.99914815863,251903.9969899498,15813.521183546312,77.92137054814482,115.58809906887417,80351.21754873265,6480.0,96,3222.0,0.10010632015639158,96,3222.0
75.0,98,3496.0,27.746031746031747,2.392514848402518,350253.283012665,17516.325065549212,87.95714959351153,155.17776167200128,111720.3288491786,257215.79177488002,16147.309734482456,79.56619736544948,118.03105078847238,82045.54937308344,6048.0,98,3591.0,0.09453587515623832,98,3591.0
80.0,100,3994.0,31.952,2.2782849548905504,326807.53373105655,17160.948724245314,85.6084119244423,144.2217783597338,104242.39551318165,262471.636437814,16477.688800346248,81.19402176906318,120.44404716309565,83722.03536403815,5625.0,100,3996.0,0.09026479592529962,100,3996.0
85.0,101,4495.0,35.1171875,2.351484290726685,326181.3411060926,17480.582558625527,87.06402184881813,145.52590432732492,104042.63722736391,265083.6371949667,16640.677334784566,81.99744412039871,121.64008422125816,84555.19963652737,5421.176470588235,101,4497.0,0.08590486769525803,101,4497.0
90.0,101,5000.0,39.0625,2.378519600416712,361278.5873253415,17933.569329295555,90.08787673891196,160.1977999393123,115236.9510104007,265096.89420861105,16642.54767892014,82.00635151096847,121.64885443232883,84559.42841974087,5120.0,101,5002.0,0.1006586419585912,101,5002.0
95.0,98,5256.0,40.74418604651163,1.9064400601799625,337008.1773413526,17854.246577155525,89.20135447045284,151.4634608487273,107495.83768054866,257201.6316998263,16145.922336196843,79.55948584389509,118.0226441389864,82041.03271691494,4888.421052631579,98,5411.0,0.08818185543091576,98,5411.0
100.0,94,5446.0,41.89230769230769,1.8887266788971673,349846.5384532384,18128.99293622749,90.70015274735663,156.33972477779778,111590.79964415256,246713.55038927836,15487.931203418859,76.31711094830024,113.21137880345039,78695.5911532661,4680.0,94,5736.0,0.08401809792128603,94,5736.0
105.0,96,5756.0,43.60606060606061,2.068347144644072,355488.86042574537,18072.610986017036,90.5944255170785,158.5172454063039,113390.36211055236,251948.9714297626,15814.939095550835,77.92896383484984,115.61009527748948,80365.56217081043,4525.714285714285,96,6020.0,0.07464672274249361,96,6020.0
110.0,94,5487.0,40.644444444444446,1.7207589719903749,346605.1286049404,18416.16271322082,91.95183182892069,155.49054480968306,110557.06536645484,246677.7147402943,15484.85961449345,76.30214412073806,113.19079805217862,78684.16074975654,4418.181818181818,94,6309.0,0.061180642974041646,94,6309.0
115.0,94,4996.0,37.56390977443609,1.5326924516156897,373211.1627626669,18963.931995203606,95.11009825910047,166.80899420666066,119043.20206495287,246669.15173676482,15482.529312173934,76.29123761197273,113.18336793794019,78681.42893457915,4163.478260869566,94,6412.0,0.05595538467807386,94,6412.0
120.0,95,4784.0,35.701492537313435,1.7308963604275869,356287.7980646001,18960.62414343513,94.62302371359205,159.29173899279567,113645.67904091692,249305.04534947756,15647.286226879904,77.10335510461525,114.39268980415993,79522.21416187024,4020.0,95,6352.0,0.057520036887866235,95,6352.0
125.0,96,4516.0,33.701492537313435,2.096869874170587,360801.0610425319,18402.33186343779,92.1902460818403,159.9633210610414,115084.98992118413,251929.23555988978,15811.541876322864,77.91288921068933,115.596078677041,80359.26654153287,3859.2,96,6486.0,0.08047583844504999,96,6486.0
130.0,96,4593.0,35.33076923076923,2.182190213318446,347312.8032661985,17814.99640476965,89.2514748317541,154.62446442711453,110782.60373946365,251957.83481599946,15816.931130899298,77.9383242739501,115.61712594294033,80368.3896850722,3600.0000000000005,96,6441.0,0.08046226043467132,96,6441.0
135.0,99,5080.0,38.778625954198475,2.282877376059176,352080.9672242877,18063.160560141783,90.46899094455026,157.0803109622028,112303.44087167294,259841.52008315994,16312.07338523155,80.37810115437172,119.23591516684274,82883.09247274806,3493.3333333333335,99,6506.0,0.09789504700570065,99,6506.0
140.0,102,5585.0,41.67910447761194,2.3934131134222074,363922.8045729914,18330.080510199365,92.0199325632329,162.62080966036493,116080.37495502511,267700.984899887,16805.006606052553,82.80715160576148,122.84058176858355,85390.06968529422,3445.714285714286,102,6595.0,0.09643746355040761,102,6595.0
145.0,103,6100.0,45.18518518518518,2.3591544458339424,359458.9611001257,18353.150833801014,91.93676090690707,159.9733231710183,114656.80011065141,270346.3725433663,16972.108552967256,83.63026563759293,124.05776657388733,86233.88367484011,3351.7241379310344,103,6707.0,0.09603521637112339,103,6707.0
150.0,104,6618.0,49.38805970149254,2.175004563033204,378442.6864555957,18915.20931522895,95.03192795454315,169.32058274100646,120711.65820769608,272970.88616637094,17136.853779933685,84.44205559093606,125.26206818498144,87071.03935615045,3216.0,104,7151.0,0.08389676660556343,104,7151.0
155.0,105,7141.0,53.69172932330827,2.1650507689795284,364739.64093698753,18663.14607028115,93.53842060523415,162.6415534017472,116341.16270318309,275595.77142559976,17301.656989773237,85.25412074119336,126.466624251286,87908.31358542536,3089.032258064516,105,7674.0,0.08335176475974723,105,7674.0
160.0,105,7666.0,56.785185185185185,2.2258318244913973,369133.60752505594,18671.564904228653,93.68472724294209,164.52416594353315,117742.58295471706,275595.8333333332,17301.666666666635,85.25416666666676,126.46666666666694,87908.33333333314,3037.5,105,8199.0,0.0872164884590412,105,8199.0
165.0,106,8194.0,60.696296296296296,2.3100718180964583,382291.94734858564,18940.31782516425,95.17357453071989,170.1165932191785,121939.48009853082,278220.46398225974,17466.43029830288,86.06604394924359,127.67104863424522,88745.5263447013,2945.4545454545455,106,8727.0,0.09215633289382344,106,8727.0
170.0,107,8726.0,64.16176470588235,2.2599545022138243,364927.75319022086,18864.927350421407,94.40084570316517,163.00982443303107,116401.21218690112,280842.07740668394,17630.746020378836,86.87579185962946,128.87340035912973,89581.75690096915,2880.0,107,9259.0,0.08867129285836152,107,9259.0
175.0,108,9263.0,68.11029411764706,2.0800823940902364,380961.6118616533,19158.003080177776,96.17212796435753,169.532395161145,121515.33223641968,283466.36870851036,17795.44325162529,87.6873560731441,130.07752872629337,90418.84166007693,2797.714285714286,108,9796.0,0.07908472784190405,108,9796.0
180.0,108,9803.0,72.61481481481482,1.9877013349399397,364458.28343005135,19078.584721079016,95.42588788002921,163.14330143111388,116251.58784559958,283469.99999999994,17795.999999999967,87.69000000000011,130.08000000000027,90419.9999999998,2700.0,108,10336.0,0.07314347367817901,108,10336.0
185.0,109,10348.0,76.08823529411765,2.0638873090034346,369944.37325409835,19112.640327130895,95.7195448180911,165.43739397471077,118001.34336638592,286094.4101581232,17960.7293842987,88.50171471500252,131.2842312406194,91257.12267721737,2646.4864864864867,109,10881.0,0.07227220723625848,109,10881.0
190.0,110,10898.0,78.97101449275362,2.2347608395617806,383442.316585112,19448.55314145437,97.50609247408403,170.35580179329563,122306.74134156734,288719.36409989133,18125.542966955192,89.31382914936931,132.48883379474572,92094.41881537804,2614.7368421052633,110,11431.0,0.0969371879603948,110,11431.0
195.0,110,11448.0,82.95652173913044,2.1371030040924053,357387.1697733959,19173.89073756688,95.68682117335092,159.9334257147347,113996.39326684474,288719.44444444444,18125.555555555522,89.31388888888901,132.48888888888916,92094.44444444423,2547.6923076923076,110,11981.0,0.08784854753252556,110,11981.0
200.0,111,12003.0,87.61313868613139,1.9196459426217134,374469.79787243163,19717.635294643802,98.53150379946743,167.55339809994908,119445.0279026046,291344.1525383266,18290.331117316862,90.12582281753173,133.6933236415373,92931.66215987405,2466.0,111,12536.0,0.07010186359568056,111,12536.0
205.0,112,12562.0,92.36764705882354,1.8892467115345895,362270.48313500645,19477.73651753566,97.19577783422062,162.6809500565539,115553.96999372654,293968.86386261345,18455.107215651416,90.93775928782338,134.8977606571423,93768.8809057784,2388.2926829268295,112,13095.0,0.06812814250388394,112,13095.0
210.0,112,13122.0,95.08695652173913,2.087133172799926,378493.4240621631,19621.66897275789,98.2060895792691,168.50848065197246,120728.39194055773,293968.88888888893,18455.111111111077,90.93777777777791,134.89777777777806,93768.88888888867,2365.714285714286,112,13655.0,0.06913395642278203,112,13655.0
215.0,113,13687.0,99.18115942028986,2.0924181467125176,366496.9561367809,19468.091035452555,97.23671688894557,163.58146325883325,116902.09532028958,296593.59687707364,18619.886656290637,91.74971162773456,136.10221245791442,94606.1065706021,2310.6976744186045,113,14220.0,0.08632667463749216,113,14220.0
220.0,114,14253.0,103.28260869565217,1.9760689415039925,364359.44233373407,19630.28352955143,97.88585847385103,162.92135262459607,116220.394236282,299190.82096791576,18782.45298518671,92.55083962784684,137.29109125344553,95434.5578308934,2258.1818181818185,114,14786.0,0.07129053481967916,114,14786.0
