step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.892832167878112,69344.20443026043,1106.528605308127,6.529779470754936,28.02334618492758,22117.663267144537,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.7919087222550266,0,0.0
10.0,0,0.0,0.0,10.761385047681348,87227.11682705277,1329.2698016995073,7.914577779048456,33.5912773428154,27821.74546066913,0.0,0.0,0.0,0.0,0.0,15840.0,0,0.0,0.7750796754269853,0,0.0
15.0,5,8.0,0.14035087719298245,8.703854918581728,137794.10658431664,2908.404978632283,16.40482491083268,57.27661993163426,43950.325994687766,13108.809397995645,822.0343450948233,4.050850130473312,6.012800511763581,4181.389665104659,13680.0,5,8.0,0.6112689167421179,5,8.0
20.0,12,46.0,0.5974025974025974,6.169069564211095,160170.9697249454,5103.054198869715,26.974695003380354,67.70954174413703,51088.49856686504,31470.135033368777,1974.4142830388419,9.72929084355615,14.437082291877244,10038.203740222913,13860.0,12,48.0,0.4026590033566831,12,48.0
25.0,32,163.0,1.7717391304347827,4.781432513985555,237884.52247977973,8554.08037786009,44.43156764077794,102.19884153121859,75876.48450012594,83923.16737024001,5265.381316175888,25.94611311180946,38.500553941008434,26769.438749658653,13248.0,32,165.0,0.2882350558728742,32,165.0
30.0,49,374.0,3.5283018867924527,3.489905022922765,245291.48952742573,10999.577942946182,55.78157900169484,107.17138590293342,78240.13221948736,128550.53170913187,8066.686210338024,39.74971895915606,58.97935016255094,41004.476746370456,12720.0,49,376.0,0.19544097469791713,49,376.0
35.0,68,676.0,5.9298245614035086,2.507567931275844,261141.33095682433,13460.379177712612,67.2795327619117,115.14843262525679,83296.60700333299,178405.31416760673,11195.36524747027,55.16666660997012,81.85392998756315,56906.93341660935,11725.714285714286,68,678.0,0.1199723010609868,68,678.0
40.0,81,924.0,7.512195121951219,1.68212129629245,300011.0246058301,16283.41997907487,81.12299074874738,134.4157045818586,95695.12506704521,212526.87711098566,13337.130255077596,65.72035926359912,97.51124143683401,67790.87771088888,11070.0,81,1014.0,0.0814536657556711,81,1014.0
45.0,94,1218.0,9.44186046511628,1.8033151765188433,371846.95032009465,18860.93609714054,94.4677583498889,165.99418656320046,118608.02485267178,246644.2555139926,15476.540894168054,76.2631404342974,113.16300409489891,78673.48665301994,10320.0,94,1372.0,0.06718065103635458,94,1372.0
50.0,95,1513.0,11.728682170542635,1.9865518805734652,365411.6761316086,18603.123066177217,93.28176817730902,162.75166851459747,116555.4873697853,249302.27227853506,15646.96261065203,77.10180228257994,114.39096450622039,79521.32961584028,9288.0,95,1731.0,0.06038706329970572,95,1731.0
55.0,91,1800.0,14.173228346456693,1.7446854742761042,330533.2186140239,17593.498090556874,87.83246510540216,148.35154615340457,105430.58659196226,238811.43916241988,14989.160891159532,73.8602309752425,109.57878595145706,76175.01044824856,8312.727272727274,91,2172.0,0.06746280803402423,91,2172.0
60.0,89,2111.0,16.888,1.8622284867508765,345078.1840334153,17507.815933174574,87.77428275217162,154.42182958429916,110069.53794429182,233563.4563454813,14659.947584161058,72.23794889321418,107.17107561620922,74501.03228287018,7500.0,89,2587.0,0.08093273670461396,89,2587.0
65.0,93,2527.0,19.89763779527559,1.7321484403994603,318415.26931732346,17309.931124674073,86.24803120249706,142.7919294495023,101565.54857990821,244063.59501003442,15319.542812097996,75.48797973089208,111.99016491592288,77850.3199266243,7033.846153846154,93,3014.0,0.05412958848653181,93,3014.0
70.0,98,2989.0,22.99230769230769,1.57756142534023,352950.6394115638,18748.204567795274,93.61635396208862,158.06758446562029,112581.13728074705,257193.39509305859,16143.910034827062,79.55004734461201,118.01585985685728,82038.40510174053,6685.714285714285,98,3468.0,0.05033041945817354,98,3468.0
75.0,102,3480.0,26.76923076923077,1.5145818147851018,355046.93795327947,18941.28127176243,94.55416428489724,159.26181327418973,113249.7986797223,267696.18465178274,16803.449709220993,82.79988699440423,122.836023323413,85388.5382065283,6240.0,102,3954.0,0.05635807725641634,102,3954.0
80.0,110,4011.0,30.61832061068702,1.5335882837485368,354916.22818879614,19429.112359717405,96.72474877537947,158.77038893319173,113208.46486633086,288693.9808287672,18122.085333243274,89.29734116505948,132.47224105811887,92086.32198093059,5895.0,110,4468.0,0.04833347507352172,110,4468.0
85.0,109,4400.0,33.84615384615385,1.160794922183173,345553.66518777923,19333.59045589556,96.07706859438744,155.71416366597873,110222.15582617103,286078.4146318158,17958.36619361763,88.49047823305696,131.27348525959295,91252.02031737771,5505.882352941177,109,4929.0,0.04423114276433211,109,4929.0
90.0,104,4706.0,35.9236641221374,1.4893784925867437,370129.2794934941,19477.795987090394,97.35829962637187,166.6926879260093,118060.36887088486,272955.59636669164,17134.218114723863,84.42958501636527,125.25120078546593,87066.16199669786,5240.0,104,5275.0,0.05562652456970368,104,5275.0
95.0,99,5007.0,37.93181818181818,2.0634491231026737,382174.5046912548,18984.078140994887,95.31877752498404,170.07282461567524,121902.03221425778,259830.90385633707,16310.48554148582,80.37055446359008,119.22875198694385,82879.7060317888,5002.105263157895,99,5523.0,0.06744713122345039,99,5523.0
100.0,93,5298.0,40.44274809160305,2.2197256714671343,359192.2980336664,18130.19575713282,90.78328232098043,158.75018434307248,114571.76243405667,244087.16242717905,15322.346864510597,75.50142278796703,112.00493349921685,77857.8374079617,4716.0,93,5800.0,0.07152740435659048,93,5800.0
105.0,93,5660.0,44.56692913385827,2.349616135798277,362452.2054805192,17656.473264723114,88.81147433263244,160.78225015372308,115611.09431666494,244088.30904867998,15322.829263078575,75.50366548103416,112.00619679336292,77858.2032622355,4354.285714285714,93,6073.0,0.09070421569595796,93,6073.0
110.0,98,6138.0,48.330708661417326,2.430837032137416,337196.3722958722,17315.20873936079,86.71923953937528,149.6417322010287,107555.79059479154,257211.34454549738,16146.97656735324,79.56456046311176,118.02857245669509,82044.13086684447,4156.363636363637,98,6361.0,0.0917389482513082,98,6361.0
115.0,100,6631.0,51.8046875,2.544136816451057,352899.61854841985,17600.419083712044,88.35556691947048,155.90296330339464,112564.45801531959,262462.3382213871,16476.22236905102,81.1870643191562,120.43765392003793,83719.069328055,4006.956521739131,100,6753.0,0.09176504895656874,100,6753.0
120.0,101,7132.0,56.15748031496063,2.4108140182124123,343928.7567556137,17613.347877916858,88.14336183887109,152.56755001628008,109703.19875886828,265090.3839666894,16641.916012693608,82.00329428143232,121.64500006762441,84557.35184193538,3810.0,101,7152.0,0.09211887772320684,101,7152.0
125.0,101,7637.0,59.6640625,2.5012006800672495,359095.5186792974,17725.247496599084,88.9639594298749,158.3837510848828,114540.66170341824,265096.9444444442,16642.555555555526,82.00638888888896,121.64888888888915,84559.44444444426,3686.3999999999996,101,7657.0,0.0922675231698775,101,7657.0
130.0,102,8146.0,63.640625,2.47152105468872,345445.6218438039,17728.455943907567,88.67543711196627,152.4367838469327,110187.13655940517,267721.4772173057,16807.303746237616,82.8181929122491,122.85320357418115,85396.6062343458,3544.6153846153848,102,8166.0,0.10082356853809882,102,8166.0
135.0,103,8657.0,67.6328125,2.4310862434783838,359266.6997809778,18005.575054233985,90.3103399398275,158.96816480438034,114595.34324635158,270334.22056190105,16970.350471011356,83.62190032512127,124.0496589574106,86230.00736629893,3413.3333333333335,103,8677.0,0.09723089479838122,103,8677.0
140.0,103,9172.0,71.10077519379846,2.3472073647545733,346722.61531285534,17990.364741492293,89.81549577482642,153.0531200690494,110594.58318884231,270346.3888888887,16972.11111111108,83.63027777777786,124.05777777777804,86233.8888888887,3317.142857142857,103,9192.0,0.09432197173358844,103,9192.0
145.0,104,9692.0,75.13178294573643,2.2518514503855767,332209.9995222068,17736.185218162187,88.41507876351342,147.20330179939845,105965.7216236243,272970.9044936544,17136.856572984794,84.44206885748439,125.26208062925268,87071.04520233643,3202.758620689655,104,9712.0,0.08639752339438188,104,9712.0
150.0,105,10215.0,77.97709923664122,2.1725745535701853,342808.90426828095,18224.601565251192,91.00594187449293,152.945049844403,109346.29904614516,275595.7822446467,17301.658672435195,85.25412872822884,126.46663165047589,87908.31703658351,3144.0,105,10235.0,0.0808695920647881,105,10235.0
155.0,106,10743.0,83.27906976744185,2.1159819151897787,372276.93875021546,18838.77219376051,94.4954088329307,166.00350018417222,118745.174795171,278220.45249776304,17466.428348680773,86.06603472033507,127.67104052298814,88745.52268122112,2996.1290322580644,106,10763.0,0.07513903574933434,106,10763.0
160.0,107,11274.0,85.4090909090909,2.1873138919063337,352732.76594300056,18560.747348964058,92.69157285206822,156.2363677722697,112511.77436883812,280833.6412978711,17630.51250961096,86.87451657087577,128.8693255357708,89579.06620955515,2970.0,107,11294.0,0.07355599754868514,107,11294.0
165.0,107,11809.0,90.14503816793894,2.06035793112866,355317.1589439631,18592.106022239906,92.88847107535679,158.11900572307704,113335.91931372548,280845.2777777777,17631.22222222219,86.87805555555566,128.87555555555582,89582.77777777758,2858.1818181818185,107,11829.0,0.07623638084641195,107,11829.0
170.0,108,12348.0,97.22834645669292,1.6217780685961303,325185.44308763,18439.970970182334,91.59080646186227,146.7436863516925,103725.38189581415,283469.99999999994,17795.999999999967,87.69000000000011,130.08000000000027,90419.9999999998,2689.4117647058824,108,12368.0,0.07788184364020315,108,12368.0
175.0,103,11969.0,90.67424242424242,1.8372562469024523,333261.59457889973,18385.22457572954,91.49952354681606,150.1453985716385,106301.1777544042,270346.3888888887,16972.11111111108,83.63027777777786,124.05777777777804,86233.8888888887,2715.4285714285716,103,12594.0,0.08279907784525176,103,12594.0
180.0,99,10985.0,81.9776119402985,1.854101185099602,380344.39832825115,19112.062975661986,95.96487026447093,170.08279078107896,121318.33163960345,259826.46608241976,16310.123817503982,80.36878667437409,119.22623240099699,82878.29053242538,2680.0,99,12487.0,0.07534881152626093,99,12487.0
185.0,96,10316.0,75.8529411764706,2.0751987392150095,373796.85738022823,18731.106498990786,94.0082882172472,166.7499795424792,119229.89340336142,251931.04942929707,15813.214004751102,77.92061116056898,115.59950318391927,80359.84557840416,2646.4864864864867,96,12080.0,0.07720849278426915,96,12080.0
190.0,94,9503.0,69.875,2.1734487929511523,379230.2850734364,18775.05152180302,94.36321124935779,169.10335716003348,120962.85360217649,246704.4914551843,15486.11923478292,76.30857255756953,113.2045483431423,78692.70132668555,2576.842105263158,94,11968.0,0.09279326937634635,94,11968.0
195.0,97,9264.0,67.62043795620438,2.314937512277197,367267.8523374229,18454.249467603913,92.48083495187728,162.7293311461568,117147.52280064573,254561.448233496,15978.951171037064,78.73709753737337,116.80795414219439,81198.87859207287,2529.230769230769,97,11569.0,0.09149413840708544,97,11569.0
200.0,103,9764.0,70.24460431654676,2.2828776845106775,377758.66198995314,19150.719931264066,95.99643362040703,167.2586634576408,120493.90371539182,270323.5155325439,16969.066776132942,83.61574802519608,124.04293795846014,86226.59269703754,2502.0,103,11206.0,0.08090991917044393,103,11206.0
205.0,109,10299.0,72.52816901408451,2.2643943055976736,390045.6166834604,19887.993086348695,99.61366341043953,172.80848714383885,124413.0975962514,286075.83350116195,17958.160758838032,88.48947283810102,131.2720258852845,91251.19702585743,2493.6585365853657,109,11028.0,0.07625176603073427,109,11028.0
210.0,114,10863.0,77.59285714285714,2.1518332044993387,385031.7180307156,19763.60181106285,98.88117327532656,169.6775867568125,122814.0532345531,299203.77788255457,18782.383071123942,92.55083041264129,137.296676240715,95438.69029710916,2400.0,114,10883.0,0.07909276735846554,114,10883.0
215.0,114,11433.0,82.84782608695652,2.0204534110137797,368252.4570683315,19471.930641907227,97.13853039950426,163.35071155609236,117462.11703431772,299218.31180499424,18784.66329039048,92.56165064494718,137.30665189925892,95443.32646601867,2310.6976744186045,114,11453.0,0.0657615463266514,114,11453.0
220.0,114,12003.0,87.61313868613139,1.9055585331238138,364569.07281607244,19670.666345209745,98.13049417928485,163.74241530360257,116287.18591234554,299218.3135693665,18784.663566468076,92.56165195513711,137.3066531085483,95443.32702883474,2241.818181818182,114,12023.0,0.07711069213677922,114,12023.0
225.0,114,12573.0,92.44852941176471,1.8112621349101292,373958.2594217527,19831.32591931692,99.03825088846392,167.05751279209133,119281.99663352028,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,2176.0,114,12593.0,0.061891125241278856,114,12593.0
230.0,114,13143.0,94.55395683453237,2.0809048761707474,366171.5954177573,19695.790186782106,98.13887858819527,163.32649805969706,116798.45764238988,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,2175.6521739130435,114,13163.0,0.07667403145096202,114,13163.0
235.0,114,13713.0,98.65467625899281,2.110431027060651,366178.3011433639,19594.763260299325,97.79174132450852,163.62345589832753,116800.50179619469,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,2129.3617021276596,114,13733.0,0.07973429986144562,114,13733.0
240.0,115,14283.0,102.75539568345324,2.0077944523405513,368982.4760823557,19614.43138545767,97.88153907068713,163.51587371782333,117695.08153497321,301842.35760352196,18949.334973669513,93.37309163270501,138.51063231609956,96280.33291617308,2085.0,115,14303.0,0.0711538227188914,115,14303.0
245.0,114,14853.0,108.41605839416059,1.8494797095318798,365416.10787976347,19701.632054308116,98.2372613488322,163.611448462906,116557.43204083783,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,2013.0612244897961,114,14874.0,0.07016592859349689,114,14874.0
250.0,114,15423.0,110.9568345323741,2.070001197762195,383825.83892898954,19869.493235297377,99.3954399936605,170.6555289075257,122429.2694867652,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,2001.6,114,15444.0,0.07271999678995729,114,15444.0
255.0,114,15993.0,116.73722627737226,1.9368531582812152,367803.0578750141,19754.648987002147,98.54248345722006,164.65746963259053,117318.74431950279,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,1934.1176470588236,114,16013.0,0.0691212001078779,114,16013.0
260.0,114,16563.0,120.02173913043478,2.1047442392131934,370291.5991933212,19571.25238465659,97.62923502571635,164.33862400431957,118112.50551934472,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,1910.769230769231,114,16583.0,0.06546983831808086,114,16583.0
265.0,114,17133.0,125.05839416058394,1.9564252097707173,358436.7592317235,19644.688563089956,97.76980221768193,161.23948854915247,114331.28291027147,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,1861.132075471698,114,17153.0,0.06819912387866897,114,17153.0
270.0,114,17703.0,130.1691176470588,1.8372545232435205,371840.88206397515,19744.08153377561,98.58107634259315,165.35105661566013,118606.74050043026,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,1813.3333333333335,114,17723.0,0.07855848066502405,114,17723.0
