step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.864077049427118,67327.01013863235,967.1043406407578,5.862217362025453,26.137364248121116,21474.390801768943,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.8112860636499565,0,0.0
10.0,0,0.0,0.0,10.433000908703969,88646.2867014575,1094.5124959770976,7.035272237838872,34.50591685815646,28274.204610686145,0.0,0.0,0.0,0.0,0.0,14400.0,0,0.0,0.7628532833334055,0,0.0
15.0,5,11.0,0.1896551724137931,7.383197039113892,134397.03191853885,3306.6517941507477,18.17923217806418,55.33599045048059,42867.2240606728,13112.829071918513,822.7944731464419,4.05443727908263,6.01576303075938,4182.671939215284,13920.0,5,11.0,0.5092937235259485,5,11.0
20.0,13,46.0,0.6388888888888888,4.224878692349012,160798.90515655951,5910.886304084231,30.6599305513664,68.67954737858491,51289.17338709459,34090.02198755492,2138.1261602114287,10.536224442109653,15.637724751437412,10873.883467075026,12960.0,13,54.0,0.2850776593850767,13,54.0
25.0,25,142.0,1.7530864197530864,3.131604235807077,206492.31581465132,8682.075467307948,44.31250853976778,90.29072101237635,65864.06980963312,65591.74987856405,4116.103907821214,20.282638706129582,30.09429445000543,20922.164564820978,11664.0,25,148.0,0.17640411463429692,25,148.0
30.0,42,319.0,3.5842696629213484,3.0801271699146393,222416.4289488761,9599.63322705219,48.897678359781096,97.39903915071628,70943.45953676413,110193.82411244727,6914.222389330244,34.07100420362778,50.556966195429695,35149.135525852354,10680.0,42,320.0,0.15635700064551722,42,320.0
35.0,50,548.0,5.829787234042553,3.111437957225027,232348.92259831342,10858.02008580859,54.87425502836022,102.20834735349341,74112.04524796292,131193.9254908195,8233.657903077938,40.57218692981819,60.19545260620639,41847.65477170948,9668.571428571428,50,548.0,0.1508342906552914,50,548.0
40.0,59,826.0,8.343434343434344,2.649637289576051,262617.73585049796,12597.67908931414,63.43755441765695,115.20961681816235,83767.0734985504,154833.89452586064,9718.452846429404,47.88834943824906,71.04595610271805,49388.22691667926,8910.0,59,827.0,0.11075860473242681,59,827.0
45.0,71,1159.0,11.362745098039216,2.3860853312931165,274682.22430955217,14019.434630704513,70.21744892758156,121.68028654417428,87615.60797166724,186308.7078364487,11692.326680414255,57.61527131267766,85.48424067887584,59427.92258223628,8160.0,71,1160.0,0.09813326089199792,71,1160.0
50.0,79,1540.0,15.098039215686274,2.4608306098788257,275429.088638873,13908.559891478522,69.7335458634288,121.44324732293322,87853.82446113204,207324.59223115456,13013.117419134951,64.12305691991858,95.13179524035206,66131.47609640565,7344.0,79,1542.0,0.0885296120248731,79,1542.0
55.0,80,1936.0,18.980392156862745,2.47513444738715,283339.42626904265,14072.764643993054,70.60785366683803,125.31859175918525,90376.76338506445,209969.14295533707,13181.148436437203,64.95041703173689,96.35007212212926,66975.02344721742,6676.363636363637,80,1937.0,0.0897850781330573,80,1937.0
60.0,80,2336.0,22.901960784313726,2.2720777335222286,257043.87100646802,13919.115370242082,69.38666511215565,114.91074777627428,81989.81611406668,209977.6937385183,13182.209042295646,64.95549301178664,96.35549790849339,66977.75097013524,6120.0,80,2337.0,0.09315788356444123,80,2337.0
65.0,81,2740.0,26.862745098039216,2.2595524981840875,284312.9930897139,14331.423379568807,71.83759990644691,125.7458389719491,90687.43033965962,212602.4861318685,13346.99782480479,65.76748967790869,97.55999048671485,67814.99557621135,5649.2307692307695,81,2741.0,0.09074243582445045,81,2741.0
70.0,82,3148.0,30.26923076923077,2.4980506774238473,296256.34479842207,14627.818013223357,73.52853543748641,131.55284678232368,94496.7506305666,215227.0516968692,13511.751583974929,66.57932006053464,98.76432833503759,68652.1678265938,5348.571428571428,82,3149.0,0.0878020049478884,82,3149.0
75.0,83,3560.0,34.56310679611651,2.372761809847986,293155.2966414028,14582.08789548029,73.20155099773987,129.44827595337645,93507.76934007209,217851.89797311818,13676.548452760468,67.39135515498245,99.96885730292067,69489.42962063626,4944.0,83,3561.0,0.09957696179307494,83,3561.0
80.0,84,3976.0,37.1588785046729,2.472153043529964,287940.1395777922,14767.250492313646,73.9571931153366,127.73980825714065,91844.49634355523,220453.6197449485,13840.15119113112,68.1973503930708,101.16134539430026,70319.31569677545,4815.0,84,3977.0,0.08983718378738864,84,3977.0
85.0,84,4396.0,41.471698113207545,2.4396011315163397,272455.50942176447,14473.959026181175,72.14103433132264,120.30050167121041,86905.70419112888,220476.65098519294,13841.33087365703,68.20332166128533,101.17332257603148,70326.66166444082,4489.411764705883,84,4397.0,0.09376684689239485,84,4397.0
