step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.760548266224433,63510.6665597409,914.100865630227,5.554407740003972,24.41444933340376,20257.18914524226,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.7851473132340309,0,0.0
10.0,0,0.0,0.0,10.573510398025169,115073.3996809403,1634.0566969378629,10.089751736127882,45.88887750037816,36703.22374366246,0.0,0.0,0.0,0.0,0.0,14760.0,0,0.0,0.7852509370763618,0,0.0
15.0,4,8.0,0.14545454545454545,7.485050077935543,131031.70912168776,2929.296750553528,16.264290909370978,52.68051784114771,41793.810585211206,10481.933309736225,656.777952310975,3.236656124111001,4.8066560788187935,3343.4803384634893,13200.0,4,8.0,0.5068027834312274,4,8.0
20.0,15,57.0,0.8142857142857143,5.360524480231496,173152.76850027774,5433.864841246222,28.719417416321345,73.20355017692793,55229.10670795617,39311.48882020764,2465.284170215903,12.148430820337303,18.03054433511047,12539.403965898504,12600.0,15,59.0,0.3275649099868884,15,59.0
25.0,31,175.0,2.1875,3.649633548715837,207965.0098979544,8665.591878795192,44.31524305549076,90.89254938735928,66333.77996219847,81319.0882240083,5102.0643645231485,25.141373526973172,37.307476359519306,25938.80089976194,11520.0,31,177.0,0.2149249806603442,31,177.0
30.0,46,376.0,4.32183908045977,2.8382382566417195,214247.18678049525,9920.300263266776,50.114701312104394,93.96091741613704,68338.12920707207,120702.83019850063,7574.9346824759305,37.32637776323569,55.38171357930432,38501.25169875193,10440.0,46,378.0,0.15313390648552916,46,378.0
35.0,62,647.0,6.882978723404255,2.219521429906599,244571.99280738345,12246.955476853325,61.477256781639596,108.07872932734902,78011.23358227976,162628.58921152813,10207.090939644146,50.29611831725464,74.61540200958076,51874.54496005437,9668.571428571428,62,650.0,0.1068379226097083,62,650.0
40.0,73,986.0,9.86,1.8195918559919417,259117.46376357903,13645.727675868322,68.14141100914085,115.22412842544627,82651.08637618173,191538.2994853963,12019.463969187207,59.22757813932662,87.88059663731069,61096.03440963731,9000.0,73,990.0,0.07686522643921101,73,990.0
45.0,82,1372.0,13.450980392156863,1.5570482246178796,256156.6275845308,14538.976249546215,72.16325741180223,114.99428882971667,81707.144127162,215169.07264547452,13504.821626262503,66.5461031699804,98.7279460407325,68633.67379027666,8160.0,82,1377.0,0.06389923144676617,82,1377.0
50.0,87,1798.0,17.627450980392158,1.4715517890583847,260650.09575738895,14968.141197696881,74.26493996958702,117.61563869225184,83140.46296597068,228335.98044773212,14333.43067031281,70.62854173035043,104.77662343244023,72833.59544769424,7344.0,87,1804.0,0.05105124450545921,87,1804.0
55.0,89,2241.0,21.970588235294116,1.4329463750272393,254212.6755995025,14882.64011854064,73.67358953098947,114.82860221800301,81087.23436330525,233595.83945406997,14664.537481412879,72.25980446986925,107.19252860820734,74511.36200259047,6676.363636363637,89,2247.0,0.05651017423340935,89,2247.0
60.0,89,2686.0,26.333333333333332,1.396282860330335,261951.7651693324,14988.384710108776,74.35466314777314,117.90779969267524,83555.66234369467,233600.15107217256,14665.202381061239,72.26296139707145,107.19546868856264,74512.73736002774,6120.0,89,2692.0,0.053451482853530165,89,2692.0
65.0,89,3131.0,30.69607843137255,1.4229350119140949,259580.74150563445,14968.258213549454,74.2394960809629,117.15381525240996,82799.40201916282,233600.26425135418,14665.220100633314,72.26304548784414,107.19554627669162,74512.77346299036,5649.2307692307695,89,3137.0,0.04840638966121915,89,3137.0
70.0,89,3576.0,34.71844660194175,1.4378094711435294,266044.091989123,15050.47592037622,74.75412815783871,119.33173626178488,84860.98101352343,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,5297.142857142857,89,3582.0,0.04159050331591513,89,3582.0
75.0,89,4021.0,39.42156862745098,1.3954748444294558,271277.79540516547,15193.845533559468,75.51320592719554,122.0926571186408,86530.21908274252,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,4896.0,89,4027.0,0.04724032363533352,89,4027.0
80.0,89,4466.0,43.78431372549019,1.4727887062080958,271025.42562988546,15093.49520318959,75.07519548176727,121.9640650029814,86449.66505584703,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,4590.0,89,4472.0,0.0470027935981847,89,4472.0
85.0,89,4911.0,48.14705882352941,1.4419638850338734,262504.60126259807,14961.826976445884,74.25981363011309,118.09395470030061,83731.98227140513,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,4320.0,89,4917.0,0.045704042211162005,89,4917.0
90.0,89,5356.0,52.509803921568626,1.4850415926949796,271639.22303634166,15092.671519426003,75.04322101770408,121.94827358601859,86645.46703410336,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,4080.0,89,5362.0,0.056780184281773914,89,5362.0
95.0,89,5801.0,56.320388349514566,1.6751282748400376,269823.14391412924,14916.502590183543,74.06585073777386,119.83736447436598,86066.31371724565,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3903.157894736842,89,5807.0,0.060470948159394834,89,5807.0
100.0,89,6246.0,61.23529411764706,1.5019131048985004,258213.28136288948,14859.83214995771,73.67154098145859,115.97996345390264,82363.27115853458,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3672.0,89,6252.0,0.049041708596643425,89,6252.0
105.0,89,6691.0,65.59803921568627,1.4866091700502182,265181.45745044935,14997.139152764812,74.47154774517553,119.28201003460448,84585.7523275655,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3497.142857142857,89,6697.0,0.05565153334637834,89,6697.0
110.0,89,7136.0,69.28155339805825,1.579957318452342,271114.9667729996,15049.730310777086,74.86360167598662,121.62961515638017,86478.2534361823,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3370.909090909091,89,7142.0,0.05579138718870228,89,7142.0
115.0,89,7581.0,74.32352941176471,1.4534790678786509,262224.31683438097,14935.815923436792,74.12192748887624,117.88760416266325,83642.5804531958,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3193.04347826087,89,7587.0,0.051413971840565474,89,7587.0
120.0,89,8026.0,78.68627450980392,1.4585885674043833,278023.94429990154,15210.063777723073,75.77885242889825,124.73085836945947,88681.89867624905,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,3060.0,89,8032.0,0.06478524261239611,89,8032.0
125.0,89,8471.0,83.04901960784314,1.4797322644675748,266647.1647483418,15050.692383313242,74.74728081419369,120.00702759148535,85053.24244457511,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,2937.6,89,8477.0,0.05208974916397256,89,8477.0
130.0,89,8916.0,88.27722772277228,1.2350641084379492,265737.77506763674,15077.913145121216,74.89288600494304,119.97743435184634,84763.16733759969,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,2796.923076923077,89,8922.0,0.044451349642734006,89,8922.0
135.0,89,9361.0,92.68316831683168,1.2381130797635975,269141.25627840083,15103.419933138235,75.07317956053393,120.73068269075287,85848.81131925696,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,2693.3333333333335,89,9367.0,0.05816097797826867,89,9367.0
140.0,89,9806.0,98.06,1.0549911004237447,264072.327932982,15110.697352350495,74.99394392537074,119.13873189717549,84232.03656166536,233600.27777777755,14665.222222222197,72.26305555555557,107.19555555555577,74512.77777777764,2571.4285714285716,89,9812.0,0.05053781850972441,89,9812.0
