step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,10.427255736060479,58556.47653362305,770.8320775737344,4.773870323377874,21.967129516860126,18677.05341516608,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.7509973169929606,0,0.0
10.0,0,0.0,0.0,10.374091771440963,99816.07387423707,1427.6247339844583,8.796908943584988,39.542035000226164,31836.886144335534,0.0,0.0,0.0,0.0,0.0,14400.0,0,0.0,0.7420335726038481,0,0.0
15.0,3,5.0,0.08928571428571429,7.654777974913352,128088.83105022402,2924.9319877797498,16.314766961214037,52.97716578546214,40854.963615613175,7866.24463008656,493.0988792553203,2.429974209910452,3.607909965024259,2509.1396226240136,13440.0,3,5.0,0.518424588370721,3,5.0
20.0,14,50.0,0.7142857142857143,5.070652616667126,157107.531964437,5163.468420305989,27.178735453668175,66.44669018015018,50111.462734852335,36716.13025715022,2303.531752248248,11.351085060599491,16.843766846131857,11711.547951431405,12600.0,14,52.0,0.3184250800668309,14,52.0
25.0,33,174.0,2.1481481481481484,3.705417647291044,215203.7993883236,8807.233847396064,45.139424915774235,93.47008924718546,68642.69940680875,86552.75995569972,5428.9590594277715,26.752664474465828,39.70524761099926,27608.2139561954,11664.0,33,175.0,0.2185569233504913,33,175.0
30.0,48,379.0,4.258426966292135,2.9438971937254905,218473.56305579215,10392.075865085468,52.337769353743084,95.50068536112646,69686.43833082456,125947.79943564977,7903.9201404738305,38.94754118503511,57.78773708151886,40174.268640085356,10680.0,48,382.0,0.1644999038262704,48,382.0
35.0,59,556.0,5.852631578947369,1.701823835794892,221522.70608559236,12123.798729507274,60.333983540675824,98.79615288612571,70659.6975143826,154819.22362092367,9716.53342845344,47.87918258820166,71.03649023590977,49383.54717054269,9771.42857142857,59,624.0,0.09402762499001724,59,624.0
40.0,64,721.0,7.282828282828283,1.5112106574898574,260582.47708487776,13340.118712767826,66.86055925181137,116.82994883488308,83118.03222937229,167912.34092943533,10538.518879896234,51.929430631109035,77.04231433329907,53559.93197390279,8910.0,64,883.0,0.06396310268243441,64,883.0
45.0,69,993.0,9.640776699029127,2.1671575742326223,286745.35862562625,14392.670596865439,72.20023377303366,127.43837971592721,91463.1849024967,181060.524743828,11363.353421459416,55.99408662598441,83.07682171648199,57753.88061533992,8240.0,69,1136.0,0.07955548339028082,69,1136.0
50.0,71,1247.0,12.22549019607843,1.8594957744679739,261446.6263025974,13940.942612705938,69.56772537924883,117.05147626696397,83394.03191427689,186280.7006996729,11691.291580655303,57.609844169296835,85.47030487904237,59418.9896433543,7344.0,71,1466.0,0.0738323495506139,71,1466.0
55.0,69,1533.0,15.642857142857142,1.5960070732524028,260544.07951125916,13585.694059314204,67.9725604827141,116.75015440325724,83105.94371347997,181094.0603058425,11367.929878154204,56.01590816176007,83.09876200815476,57764.57789514848,6414.545454545455,69,1779.0,0.056284569421762055,69,1779.0
60.0,73,1881.0,18.623762376237625,1.916119319100864,266968.96387424826,14051.693688449966,70.19582517899195,119.08579158929174,85155.451377818,191594.5523210494,12027.310475630218,59.26496198420188,87.9176677892643,61113.97817014259,6060.0,73,2112.0,0.07723583948496543,73,2112.0
65.0,81,2272.0,21.846153846153847,1.924089896595229,278027.0693444097,14384.304382113776,72.01558532211881,123.90045024077331,88682.5250479657,212563.2444829167,13342.213109862143,65.74457444909585,97.53521702250553,67802.47832795305,5760.000000000001,81,2484.0,0.0702249654276339,81,2484.0
70.0,84,2685.0,26.067961165048544,1.7422536029835818,276512.6167886353,14678.877965026082,73.28826956730393,123.5057889931477,88199.63235091788,220459.5782073588,13838.871990030879,68.19161983110298,101.16195300837883,70321.21569543057,5297.142857142857,84,2880.0,0.06554394812219098,84,2880.0
75.0,88,3113.0,30.223300970873787,1.5721367500516132,259053.55797615933,14882.667157113365,73.81975536530035,116.46104144670858,82631.27954317031,230946.86366030297,14496.69559159465,71.43320629465295,105.97260489949407,73666.40337558273,4944.0,88,3300.0,0.06021649280893335,88,3300.0
80.0,89,3556.0,34.86274509803921,1.4004784113132376,263545.03527434525,14915.965215465556,73.98197876193083,117.85416526046949,84063.8850326875,233594.9887961974,14664.434614710475,72.25931164094463,107.19199310110345,74511.09066114736,4590.0,89,3743.0,0.045081685331144886,89,3743.0
85.0,83,3793.0,36.8252427184466,1.279172148754543,266935.6462428242,14942.313936161614,74.21663915749147,120.00787402217516,85145.20924730286,217851.54357803028,13676.492867900237,67.391091384485,99.96861419404375,69489.31657231822,4362.35294117647,83,4081.0,0.045529976453128305,83,4081.0
90.0,77,3897.0,38.205882352941174,1.4554061079931753,284207.63436875143,14854.147007763884,74.31266216959708,127.65287628329273,90653.89228994121,202096.08193946676,12686.830246816584,62.5146798568171,92.73724819492328,64463.70942235971,4080.0,77,4342.0,0.05443268190751542,77,4342.0
95.0,75,4102.0,40.21568627450981,2.023240859036714,279327.0173184333,14453.7451193528,72.34905266661764,124.19542328420027,89097.2319420208,196850.05579478,12357.71479250085,60.89289411327104,90.33055434178976,62790.35534979273,3865.2631578947367,75,4511.0,0.07484784500087406,75,4511.0
