step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.203431270554958,67404.50419153759,809.3900296243008,4.993236790779735,24.568593477165123,21499.224753999588,0.0,0.0,0.0,0.0,0.0,17280.0,0,0.0,0.8051480148915385,0,0.0
10.0,0,0.0,0.0,10.797844101648334,101856.44801754836,1451.6138020772562,8.882508978919189,39.980760937602405,32487.686640958575,0.0,0.0,0.0,0.0,0.0,15120.0,0,0.0,0.7689476507480434,0,0.0
15.0,4,6.0,0.1016949152542373,8.02375035264686,147775.54567342164,3052.311221284135,17.18705877343108,59.93793391383747,47134.15209682127,10485.865364493984,657.365433562157,3.239448377285903,4.809308976297784,3344.7346135542607,14160.0,4,6.0,0.5453729274160083,4,6.0
20.0,10,34.0,0.4533333333333333,5.851177390855625,180746.2057480485,5401.669323822665,28.766965769713494,76.26597402737578,57651.00208967728,26233.913085092798,1646.3313509786003,8.11248229743466,12.036320667238808,8367.97694639888,13500.0,10,40.0,0.37620579408634575,10,40.0
25.0,26,126.0,1.4,4.982588024812236,245440.54210341477,8203.6473523786,43.10861587543796,106.04611890915164,78286.1354479004,68115.03768818696,4274.097871484973,21.06099157989915,31.24348506777239,21727.0331111337,12960.0,26,126.0,0.3017218227853688,26,126.0
30.0,39,293.0,2.7641509433962264,4.160005473456733,268169.4708673649,10576.549380041582,54.37716585591001,116.54885882279777,85536.64644992635,102322.44029377437,6419.947572336647,31.635506518445013,46.94494882544875,32638.356440946598,12720.0,39,294.0,0.2128511964076886,39,294.0
35.0,56,536.0,4.701754385964913,3.345056517414614,277485.636458154,12234.832177702721,62.09451139609257,120.73029157231184,88508.94480333183,146913.44234946047,9218.794632413103,45.42695097539471,67.40390393503056,46861.79625962016,11725.714285714286,56,538.0,0.1456314638778452,56,538.0
40.0,69,856.0,7.133333333333334,2.90545953203315,304382.3836369252,14345.468134773657,72.25373319847905,133.46424556881098,97088.54775993437,181052.02079821887,11363.334606966358,55.99379542990017,83.07305912923913,57751.168354572765,10800.0,69,858.0,0.1254949938268202,69,858.0
45.0,87,1253.0,9.866141732283465,2.609680306439431,336968.45771596505,16464.427302581393,82.71496498233066,147.89865808341955,107482.81383606163,228269.32947023868,14326.145283096625,70.59348410737584,104.73586870368666,72812.33547041137,10160.0,87,1255.0,0.09778876188507052,87,1255.0
50.0,99,1726.0,13.698412698412698,2.240362092572388,327169.00889897346,17435.450215590638,87.01218120141952,145.4069656971177,104357.7339836458,259806.6403296482,16307.460569644923,80.35608020853192,119.21333029248743,82871.96646405521,9072.0,99,1728.0,0.08763174779972063,99,1728.0
