step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,system_total_CO2_emission,system_total_CO_emission,system_total_HC_emission,system_total_NOx_emission,system_total_FuelConsumption,system_stopped_total_CO2_emission,system_stopped_total_CO_emission,system_stopped_total_HC_emission,system_stopped_total_NOx_emission,system_stopped_total_FuelConsumption,system_vph,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.739129099938616,59392.52930450617,764.4707603776897,4.799546510504406,23.051133852800696,18943.5812755688,0.0,0.0,0.0,0.0,0.0,18000.0,0,0.0,0.8527494155267175,0,0.0
10.0,0,0.0,0.0,10.677813490787564,132997.44588467656,1858.7221938194118,11.484689173357646,52.70741794990623,42420.2139838349,0.0,0.0,0.0,0.0,0.0,15840.0,0,0.0,0.77678524075178,0,0.0
15.0,4,6.0,0.1016949152542373,8.2343212047881,148428.0622294297,3277.494494934471,18.2087048786494,60.33618418022458,47342.36635896601,10464.18537227699,654.6940219686875,3.226659897099577,4.795575885742962,3337.81915027946,14160.0,4,6.0,0.5830593834472567,4,6.0
20.0,16,56.0,0.7466666666666667,5.582138455032252,177293.27184913406,5728.002087549102,30.181558078224608,75.14558305498701,56549.85625483579,41931.89376193332,2629.855660990587,12.95932404859789,19.232769062831427,13375.249167241833,13500.0,16,57.0,0.3627878796228189,16,57.0
25.0,35,190.0,2.134831460674157,4.563409825652507,212403.0367210968,8340.655613711686,42.959299232524955,92.39397470179173,67749.11407157735,91774.84000154605,5758.319387163615,28.374998199151914,42.1018067961017,29273.930718169922,12816.0,35,191.0,0.3014646969749094,35,191.0
30.0,49,408.0,3.8857142857142857,3.610994632477864,251584.70661328608,11041.859395818363,56.05914007598635,110.20535728833771,80247.2626205543,128537.4977711241,8065.295305710942,39.74301837817579,58.97143493399766,41000.31926001051,12600.0,49,409.0,0.20133011406103032,49,409.0
35.0,67,708.0,6.103448275862069,2.5195711130700706,262036.24285913006,13161.59702311162,66.02497718186652,116.08235008848821,83581.77961555342,175803.80103346793,11033.096944305384,54.36680388806742,80.66363477173508,56077.11429833444,11931.42857142857,67,710.0,0.1265571529213741,67,710.0
40.0,87,1096.0,8.838709677419354,1.934787035429461,308893.5335319971,16599.120049082736,82.74470931560724,137.9455343698139,98528.34293254802,228276.0719383426,14325.078472659603,70.58874766059728,104.7371557875221,72814.48558642462,11160.0,87,1099.0,0.07956965920447924,87,1099.0
45.0,103,1578.0,12.4251968503937,1.495831634863334,323972.6729195549,18453.41688033029,91.47399974009181,144.92394087927764,103338.75165962514,270296.83167633467,16964.686242769447,83.5949909714402,124.02431956207518,86218.08076617564,10160.0,103,1584.0,0.05558410316966352,103,1584.0
50.0,112,2123.0,16.5859375,1.3685338321555078,335239.55833064317,19088.02606215485,94.65723077542134,150.56722544120635,106932.49094139667,293934.70654005517,18450.349608407287,90.91509091871868,134.87526373731214,93757.98526480977,9216.0,112,2130.0,0.045719177487954385,112,2130.0
55.0,114,2689.0,21.0078125,1.396645648767485,338051.29758973495,18999.713582076092,94.35184039341353,150.78237851070008,107829.37952718728,299214.5383283176,18784.0802836712,92.55888271579632,137.30407700283362,95442.12276927519,8378.181818181818,114,2697.0,0.04808977615047039,114,2697.0
60.0,114,3259.0,25.4609375,1.4366908356684287,325998.9850046326,19027.41031079704,94.21542845688555,147.2346011270887,103985.1465800037,299218.317502348,18784.664183533965,92.5616548833106,137.30665580679346,95443.32828341467,7680.0,114,3267.0,0.04752605205950255,114,3267.0
65.0,114,3829.0,30.1496062992126,1.3297127116882672,330466.63796524965,19052.976150320184,94.42129538813644,148.95877448969762,105410.12092734546,299218.3095240467,18784.662931707382,92.56164894300682,137.30665033312252,95443.32573842003,7033.846153846154,114,3837.0,0.04565359832428147,114,3837.0
70.0,114,4399.0,34.63779527559055,1.328840591421607,321624.39810376393,18950.556053835644,93.73564816357211,145.21969650841615,102589.88742329035,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,6531.428571428572,114,4407.0,0.037684553382535485,114,4407.0
75.0,114,4969.0,39.43650793650794,1.2085799657722294,315640.5373466854,18864.049054877476,93.14081018069307,142.439380582705,100681.35504128892,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,6048.0,114,4977.0,0.05146818877838294,114,4977.0
80.0,114,5539.0,43.96031746031746,1.1536578318286974,323666.7314318904,19008.45123930718,94.06763496666885,146.3239263297584,103241.29268051175,299218.33333333343,18784.66666666663,92.56166666666681,137.30666666666696,95443.33333333311,5670.0,114,5547.0,0.036180360880379916,114,5547.0
85.0,108,5699.0,44.874015748031496,1.223719021399019,322813.1915135652,18963.281416239686,93.87424728764063,146.77780957857465,102968.92150390748,283469.97877387796,17795.996670379332,87.68998419979243,130.07998543873455,90419.99322908925,5378.823529411765,108,5971.0,0.05035667793817506,108,5971.0
90.0,101,5645.0,43.75968992248062,1.7998673528754812,355656.5186703539,18582.824689452318,92.92383265366189,159.0361804022582,113444.07227527765,265090.9067915101,16641.518593963934,82.00148197589098,121.64460442205264,84557.51846852081,5160.0,101,6228.0,0.06949880400956641,101,6228.0
95.0,94,5518.0,43.109375,1.9983084148298014,353017.71777526033,17999.823520536436,90.09566796745438,156.66784585070886,112602.27246483523,246719.8931723239,15488.616281560824,76.32040939831495,113.21524391682044,78697.61433820568,4850.526315789473,94,6390.0,0.07987125105648739,94,6390.0
100.0,90,5512.0,43.40157480314961,2.2230179610931318,340908.4025511952,17335.750788359524,86.91689218623466,152.13790382975833,108739.62652477836,236204.52593092716,14827.318939205996,73.0621961012724,108.3867860787526,75343.46915155984,4572.0,90,6535.0,0.09158958499671857,90,6535.0
105.0,88,5678.0,44.70866141732284,2.6072203224420396,356494.35079671984,17139.46215293472,86.30541882393359,157.33745395440127,113710.73455958448,230972.31211313658,14499.980587673876,71.44890306222071,105.98895651427831,73674.5209453801,4354.285714285714,88,6609.0,0.10255768105847986,88,6609.0
110.0,93,6136.0,47.9375,2.748285854974376,349802.909079294,17068.898075206012,85.90602604325505,155.26657867409355,111576.37140960667,244081.74275513142,15322.12744247428,75.50028480938079,112.00220591145785,77856.10878553659,4189.090909090909,93,6771.0,0.121336596891255,93,6771.0
115.0,95,6606.0,52.42857142857143,2.4741252351936973,338488.72040051303,16994.952298053257,85.30071847811016,150.22362689231343,107967.79872474368,249343.75053590903,15653.157213209406,77.1312454603629,114.41893569747234,79534.56064813343,3944.347826086957,95,6948.0,0.1015961557631848,95,6948.0
120.0,99,7092.0,54.55384615384615,2.5108068988358454,359597.035111702,17686.545082286622,88.9626511128153,159.18266090775825,114700.5645568278,259834.12207894813,16311.34547159885,80.37458062488002,119.23151852211066,82880.73272148494,3900.0,99,7148.0,0.10233171595039144,99,7148.0
